Mito_ID,Image origin,Subregion,Class,Area,Eccentricity,Length of Major Axis,Length of Minor Axis,Perimeter,Feret Diameter Maximum,Orientation,Solidity,X Position,Y Position,Average Intensity (channel 1),Model Score,Dendritic mitochondria overlap with Dendrite Object,Dendrite Object parent ID,Number of Dendritic mitochondria within Dendrite Object,Genotype,Layer,Animal,Stub,Tile,Area_um_sq,Major_Length_um,Minor_Length_um,Perimeter_um,Feret_diam_um,Aspect_Ratio,Section_ID,Location,NN_Dist,NN_ID,NN_Dist_um,Tile_ID,Den_Area_um_sq,Den_Length_um,Den_Width_um,Dendrite_ID,Mito_len_per_den_len,Mito_area_per_den_area
33,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,CA1,Dendritic mitochondria,19936.0,0.715,190.855,133.472,599.497,188.513,-1.544,0.975,2291.811,1521.192,76.24,0.968,,43.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,0.079744,0.38171,0.266944,1.198994,0.37702600000000003,1.43,MCC273_Stub 4 dot,"[2291.811, 1521.192]",146.9868564770334,51,0.2939737129540668,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,1.30784,1.684946,1.113914,43,0.22376147366147048,0.0609738194274529
39,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,CA1,Dendritic mitochondria,33664.0,0.641,236.568,181.649,782.125,238.9,-1.432,0.979,2511.511,1528.637,86.693,0.866,,43.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,0.134656,0.47313600000000006,0.363298,1.5642500000000001,0.4778,1.3,MCC273_Stub 4 dot,"[2511.511, 1528.637]",181.21499742019157,29,0.36242999484038313,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,1.30784,1.684946,1.113914,43,0.2835699185611883,0.10296060680205531
51,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,CA1,Dendritic mitochondria,15216.0,0.197,140.994,138.225,526.912,147.801,-1.101,0.968,2264.272,1665.576,77.203,0.432,,43.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,0.060863999999999994,0.281988,0.27645,1.053824,0.295602,1.02,MCC273_Stub 4 dot,"[2264.272, 1665.576]",146.9868564770334,33,0.2939737129540668,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,1.30784,1.684946,1.113914,43,0.17543707632173372,0.046537802789332026
32,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,CA1,Dendritic mitochondria,27552.0,0.658,216.713,163.216,714.811,230.801,-0.909,0.972,3892.654,782.025,65.278,0.969,,47.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,0.110208,0.433426,0.326432,1.4296220000000002,0.461602,1.33,MCC273_Stub 4 dot,"[3892.654, 782.025]",495.92873083337275,22,0.9918574616667455,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,5.375667408,4.846814,0.989058,47,0.09523823278549579,0.02050126833293106
45,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,CA1,Dendritic mitochondria,163296.0,0.968,1022.08,256.137,2944.181,1082.599,-0.811,0.829,3100.791,1853.2,93.885,0.733,,47.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,0.653184,2.04416,0.512274,5.888362,2.1651979999999997,3.99,MCC273_Stub 4 dot,"[3100.791, 1853.2]",499.3411461886554,29,0.9986822923773108,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,5.375667408,4.846814,0.989058,47,0.4467260348756935,0.12150751719273775
65,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,CA1,Dendritic mitochondria,170336.0,0.996,1559.107,142.906,3733.286,1567.51,-1.338,0.914,4469.936,317.376,76.733,0.999,,47.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,0.681344,3.118214,0.285812,7.466572,3.13502,10.91,MCC273_Stub 4 dot,"[4469.936, 317.376]",474.36972292189944,69,0.9487394458437989,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,5.375667408,4.846814,0.989058,47,0.6468207775251948,0.1267459365112567
53,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,CA1,Dendritic mitochondria,22256.0,0.356,174.358,162.931,629.154,179.513,-1.301,0.973,3998.998,2163.832,76.539,1.0,,49.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,0.08902399999999999,0.348716,0.32586200000000004,1.258308,0.359026,1.07,MCC273_Stub 4 dot,"[3998.998, 2163.832]",233.278003918072,59,0.466556007836144,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,1.310976,1.89655,1.1871859999999999,49,0.18930479027708208,0.06790665885569225
59,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,CA1,Dendritic mitochondria,30208.0,0.448,207.958,185.957,729.054,216.449,-1.094,0.98,4075.532,1943.466,79.345,1.0,,49.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,0.120832,0.415916,0.371914,1.458108,0.43289800000000006,1.12,MCC273_Stub 4 dot,"[4075.532, 1943.466]",233.278003918072,53,0.466556007836144,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,1.310976,1.89655,1.1871859999999999,49,0.22825551659592422,0.09216949814489357
57,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,CA1,Dendritic mitochondria,25648.0,0.706,214.893,152.119,695.882,217.697,-1.275,0.973,5539.561,1189.72,68.415,1.0,,54.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,0.10259199999999999,0.429786,0.304238,1.391764,0.435394,1.41,MCC273_Stub 4 dot,"[5539.561, 1189.72]",1212.19870070752,61,2.42439740141504,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,1.420416,1.82204,1.0744500000000001,54,0.23895962767008408,0.0722267279444895
58,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,CA1,Dendritic mitochondria,49488.0,0.95,452.203,140.694,1215.279,446.24,1.171,0.96,5578.717,3339.973,78.011,1.0,,62.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,0.197952,0.9044059999999999,0.28138799999999997,2.430558,0.89248,3.21,MCC273_Stub 4 dot,"[5578.717, 3339.973]",729.4896819565037,85,1.4589793639130073,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,1.417664,1.818928,1.0283140000000002,62,0.4906626320558043,0.1396325222337592
60,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,CA1,Dendritic mitochondria,34016.0,0.883,304.827,143.173,889.238,305.203,-0.633,0.964,4484.236,3703.711,73.249,1.0,,68.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,0.136064,0.609654,0.286346,1.7784760000000002,0.610406,2.13,MCC273_Stub 4 dot,"[4484.236, 3703.711]",207.95434629985527,70,0.4159086925997106,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,0.810176,1.422314,0.7913600000000001,68,0.42916402425905953,0.1679437554309187
70,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,CA1,Dendritic mitochondria,20208.0,0.822,212.808,121.293,647.296,218.186,-0.749,0.968,4279.248,3738.71,72.56,0.992,,68.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,0.080832,0.425616,0.24258600000000002,1.2945920000000002,0.43637200000000004,1.75,MCC273_Stub 4 dot,"[4279.248, 3738.71]",207.95434629985527,60,0.4159086925997106,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_005-008.tif,0.810176,1.422314,0.7913600000000001,68,0.30680426403733635,0.09977091397424757
33,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,CA1,Dendritic mitochondria,13680.0,0.684,154.728,112.818,510.326,158.382,-0.958,0.967,2011.278,812.475,74.463,0.885,,4.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.05472,0.309456,0.225636,1.0206520000000001,0.316764,1.37,MCC273_Stub 4 dot,"[2011.278, 812.475]",295.4158478230306,10,0.5908316956460612,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.900864,1.7416880000000001,0.71456,4,0.18187183927316486,0.06074168797953964
7,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,CA1,Dendritic mitochondria,25616.0,0.833,243.356,134.541,739.782,247.477,-0.51,0.966,520.958,1896.738,71.754,1.0,,5.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.102464,0.486712,0.269082,1.479564,0.494954,1.81,MCC273_Stub 4 dot,"[520.958, 1896.738]",565.3484911742491,8,1.1306969823484982,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.5624319999999999,1.342232,0.548472,5,0.3687544329147271,0.18218024578971326
8,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,CA1,Dendritic mitochondria,18432.0,0.862,218.688,110.955,625.841,219.584,1.284,0.964,88.83,2261.271,93.243,0.999,,12.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.073728,0.437376,0.22191,1.251682,0.439168,1.97,MCC273_Stub 4 dot,"[88.83, 2261.271]",565.3484911742491,7,1.1306969823484982,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,4.987089719999999,4.0232600000000005,0.891098,12,0.10915725058783174,0.014783772528560005
16,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,CA1,Dendritic mitochondria,222688.0,0.993,1762.703,206.323,3770.576,1601.92,-1.447,0.765,1860.564,2416.521,110.243,0.998,,12.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.890752,3.525406,0.412646,7.541152,3.20384,8.54,MCC273_Stub 4 dot,"[1860.564, 2416.521]",713.5638048177613,35,1.4271276096355225,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,4.987089719999999,4.0232600000000005,0.891098,12,0.7963293448596411,0.17861158511501576
10,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,CA1,Dendritic mitochondria,48672.0,0.88,362.957,172.527,1082.794,379.005,-0.919,0.967,1972.51,519.614,82.879,0.999,,17.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.194688,0.725914,0.34505399999999997,2.165588,0.75801,2.1,MCC273_Stub 4 dot,"[1972.51, 519.614]",295.4158478230306,33,0.5908316956460612,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.890048,1.7695340000000002,0.698572,17,0.4283670164009281,0.21873876465089526
27,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,CA1,Dendritic mitochondria,38880.0,0.849,306.362,161.851,904.267,308.65,-0.312,0.974,2524.499,1458.297,92.718,0.951,,18.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.15552,0.612724,0.323702,1.808534,0.6173,1.89,MCC273_Stub 4 dot,"[2524.499, 1458.297]",706.6755956342342,32,1.4133511912684684,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.730816,1.3955719999999998,0.673134,18,0.44232759040737424,0.2128032226990104
32,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,CA1,Dendritic mitochondria,24768.0,0.488,190.621,166.374,673.054,197.952,-1.298,0.975,1885.671,1156.156,98.088,0.927,,21.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.099072,0.381242,0.332748,1.346108,0.395904,1.15,MCC273_Stub 4 dot,"[1885.671, 1156.156]",365.9149466884346,33,0.7318298933768692,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.942016,1.599976,0.916572,21,0.2474437116556748,0.10517018819213261
35,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,CA1,Dendritic mitochondria,9168.0,0.591,120.46,97.187,411.012,125.284,-1.489,0.965,1309.025,1963.776,58.452,0.816,,23.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.036671999999999996,0.24092,0.194374,0.822024,0.250568,1.24,MCC273_Stub 4 dot,"[1309.025, 1963.776]",713.5638048177613,16,1.4271276096355225,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.763392,1.308996,0.778846,23,0.19141998906031799,0.04803822937625754
48,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,CA1,Dendritic mitochondria,214160.0,0.994,1685.15,183.979,3965.068,1585.792,-1.227,0.837,5499.566,2506.244,112.996,1.0,,24.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.85664,3.3703000000000003,0.367958,7.930136000000001,3.1715839999999997,9.16,MCC273_Stub 4 dot,"[5499.566, 2506.244]",626.4473511684761,46,1.252894702336952,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,6.4073107039999995,4.0979920000000005,0.6759640000000001,24,0.7739361131012455,0.13369727793365957
9,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,CA1,Dendritic mitochondria,109360.0,0.99,1007.787,141.435,2456.233,1001.667,-1.264,0.93,1171.208,3947.232,76.764,1.0,,36.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.43744,2.015574,0.28287,4.912466,2.003334,7.13,MCC273_Stub 4 dot,"[1171.208, 3947.232]",1678.7757027837279,16,3.357551405567456,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,2.611305504,4.05056,0.483726,36,0.4945819837257071,0.16751774134812222
22,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,CA1,Dendritic mitochondria,31744.0,0.976,439.291,94.952,1092.953,448.938,-1.355,0.962,3335.647,55.446,67.885,0.993,,38.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.126976,0.878582,0.189904,2.185906,0.897876,4.63,MCC273_Stub 4 dot,"[3335.647, 55.446]",307.78194013944346,30,0.615563880278887,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,1.1621759999999999,3.4564540000000004,0.53649,38,0.25976795872301495,0.10925711768269179
30,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,CA1,Dendritic mitochondria,14640.0,0.977,300.71,64.667,732.184,314.554,-1.48,0.967,3029.067,28.272,77.769,0.935,,38.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.058559999999999994,0.60142,0.129334,1.464368,0.629108,4.65,MCC273_Stub 4 dot,"[3029.067, 28.272]",307.78194013944346,22,0.615563880278887,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,1.1621759999999999,3.4564540000000004,0.53649,38,0.18200965498166616,0.050388237237733356
46,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,CA1,Dendritic mitochondria,45216.0,0.783,304.675,189.61,948.167,310.221,1.029,0.976,4935.821,2233.063,81.997,1.0,,41.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.180864,0.6093500000000001,0.37922000000000006,1.8963340000000002,0.620442,1.61,MCC273_Stub 4 dot,"[4935.821, 2233.063]",626.4473511684761,48,1.252894702336952,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.771328,1.208498,0.862998,41,0.5133992774501902,0.23448390308662462
52,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,CA1,Dendritic mitochondria,18064.0,0.629,172.316,133.966,573.154,178.34,0.813,0.976,5345.858,3505.22,86.814,0.998,,43.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.072256,0.344632,0.267932,1.146308,0.35668,1.29,MCC273_Stub 4 dot,"[5345.858, 3505.22]",392.02777387450476,55,0.7840555477490095,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.772864,1.399442,0.718816,43,0.25487301367259235,0.09349122225902617
55,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,CA1,Dendritic mitochondria,17712.0,0.502,161.761,139.887,566.326,164.222,-0.05,0.97,5328.766,3113.565,89.288,0.978,,43.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.070848,0.323522,0.279774,1.132652,0.328444,1.16,MCC273_Stub 4 dot,"[5328.766, 3113.565]",392.02777387450476,52,0.7840555477490095,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.772864,1.399442,0.718816,43,0.2346964004224541,0.09166942696257038
51,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,CA1,Dendritic mitochondria,19872.0,0.87,227.593,112.2,646.326,228.035,-0.285,0.967,4863.999,1252.82,72.094,0.999,,44.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.079488,0.455186,0.22440000000000002,1.2926520000000001,0.45607,2.03,MCC273_Stub 4 dot,"[4863.999, 1252.82]",207.84254498297477,49,0.41568508996594955,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.4864,1.2295719999999999,0.5267780000000001,44,0.3709176851782572,0.16342105263157897
42,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,CA1,Dendritic mitochondria,40544.0,0.899,343.991,150.538,978.995,350.121,-1.064,0.971,5756.034,271.318,75.908,1.0,,54.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.162176,0.687982,0.301076,1.9579900000000001,0.700242,2.29,MCC273_Stub 4 dot,"[5756.034, 271.318]",396.7127760105537,45,0.7934255520211074,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,1.938944,1.994492,1.65369,54,0.3510878960657651,0.08364140480591496
45,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,CA1,Dendritic mitochondria,16464.0,0.642,165.941,127.176,550.912,176.173,0.949,0.971,5487.059,562.923,75.659,1.0,,54.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.065856,0.331882,0.254352,1.1018240000000001,0.352346,1.3,MCC273_Stub 4 dot,"[5487.059, 562.923]",396.7127760105537,42,0.7934255520211074,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,1.938944,1.994492,1.65369,54,0.1766595203189584,0.03396487985212569
65,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,CA1,Dendritic mitochondria,6480.0,0.995,305.115,29.31,670.142,312.194,-0.008,0.936,6123.93,954.083,58.195,0.548,,56.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.02592,0.61023,0.05862,1.340284,0.624388,10.41,MCC273_Stub 4 dot,"[6123.93, 954.083]",747.4027135627754,45,1.4948054271255509,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.587136,2.017432,0.45497000000000004,56,0.30949642912375736,0.04414650098103335
49,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,CA1,Dendritic mitochondria,62528.0,0.82,373.453,213.581,1121.238,376.001,-0.297,0.978,4656.603,1266.437,86.782,0.999,,58.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.250112,0.746906,0.427162,2.2424760000000004,0.752002,1.75,MCC273_Stub 4 dot,"[4656.603, 1266.437]",207.84254498297477,51,0.41568508996594955,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.9567359999999999,1.699178,0.757612,58,0.4425681123460873,0.26142216870693696
67,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,CA1,Dendritic mitochondria,20976.0,0.333,168.681,159.068,612.569,174.244,-0.198,0.974,4187.334,1636.466,96.503,0.416,,62.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,0.08390399999999999,0.33736200000000005,0.31813600000000003,1.2251379999999998,0.348488,1.06,MCC273_Stub 4 dot,"[4187.334, 1636.466]",597.6076097256462,49,1.1952152194512924,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-014.tif,1.578944,2.078486,1.318984,62,0.16766434799175942,0.053139313363868505
6,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-006.tif,CA1,Dendritic mitochondria,41632.0,0.594,258.068,207.521,858.225,275.835,0.471,0.98,99.199,1130.833,76.174,1.0,,12.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-006.tif,0.16652799999999998,0.5161359999999999,0.41504199999999997,1.71645,0.55167,1.24,MCC273_Stub 4 dot,"[99.199, 1130.833]",746.1575348202282,20,1.4923150696404563,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-006.tif,0.614976,1.1438679999999999,0.733582,12,0.4822846692100837,0.2707878031012592
2,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-006.tif,CA1,Dendritic mitochondria,31184.0,0.799,257.298,154.63,788.368,262.574,1.185,0.973,3120.864,239.483,106.277,1.0,,13.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-006.tif,0.124736,0.514596,0.30926,1.5767360000000001,0.5251480000000001,1.66,MCC273_Stub 4 dot,"[3120.864, 239.483]",172.6283194032775,15,0.345256638806555,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-006.tif,1.418432,2.524112,0.850948,13,0.20805257452918097,0.08793935839010965
10,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-006.tif,CA1,Dendritic mitochondria,60048.0,0.721,337.232,233.518,1150.309,353.006,-0.651,0.938,3393.404,273.948,110.942,0.999,,13.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-006.tif,0.240192,0.6744640000000001,0.467036,2.300618,0.706012,1.44,MCC273_Stub 4 dot,"[3393.404, 273.948]",274.71055280968,2,0.54942110561936,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-006.tif,1.418432,2.524112,0.850948,13,0.2797070811437844,0.16933628118936966
15,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-006.tif,CA1,Dendritic mitochondria,41008.0,0.903,352.992,151.615,972.368,361.773,1.324,0.978,3177.636,76.457,111.423,0.999,,13.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-006.tif,0.16403199999999998,0.7059840000000001,0.30323,1.9447360000000002,0.723546,2.33,MCC273_Stub 4 dot,"[3177.636, 76.457]",172.6283194032775,2,0.345256638806555,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-006.tif,1.418432,2.524112,0.850948,13,0.28665368256242196,0.11564318909894869
23,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-006.tif,CA1,Dendritic mitochondria,18960.0,0.744,190.616,127.469,610.225,193.404,-0.974,0.962,922.27,3901.757,90.998,0.996,,14.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-006.tif,0.07583999999999999,0.381232,0.254938,1.22045,0.386808,1.5,MCC273_Stub 4 dot,"[922.27, 3901.757]",792.0417731420483,42,1.5840835462840968,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-006.tif,0.5148159999999999,1.066254,0.6615019999999999,14,0.3627728477454715,0.14731476877175534
4,MCC Cre -/Distal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Distal_Tile_004-006.tif,CA1,Dendritic mitochondria,37280.0,0.946,387.721,125.409,1049.037,373.755,1.025,0.954,2521.244,3000.693,103.464,1.0,,21.0,,MCC Cre -,Distal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Distal_Tile_004-006.tif,0.14912,0.7754420000000001,0.25081800000000004,2.098074,0.74751,3.09,MCC273_Stub 4 dot,"[2521.244, 3000.693]",738.4420051547714,29,1.4768840103095429,CA1_MCC273_A CA1 stub 4 dot Distal_Tile_004-006.tif,1.360576,3.1546819999999998,0.8694080000000001,21,0.23695256764390202,0.10960063972905593
